Read_ID	QUERY_LEN	REF_LEN	sDTW score: fwd-strand	sDTW score: rev-strand
2398	read_25136580-e2ce-4049-b192-3a1be8c8a3f6	2048	48128	278.75	281.5
2399	read_252fdb5d-bb4c-4b96-96c3-ac0a4b1db5b8	2048	48128	273.5	268.75
2400	read_253f5c9c-930c-4b68-a060-6bcaa354ad71	2048	48128	289.75	297.75
2401	read_2564d4af-e5df-438d-9a63-6bb0535b7266	2048	48128	272.5	274.25
2402	read_25b6b2c4-48c5-4c7a-8516-41da75145df4	2048	48128	274.5	269.25
2403	read_25b96f37-76f0-4eec-9374-1bbce4843bb4	2048	48128	324.5	337.5
2404	read_25c54212-54c9-4278-a4a6-0a1f1fa8b7dc	2048	48128	302.25	304.5
2405	read_25cd7021-3a8f-4f91-988a-62940c35f8b1	2048	48128	277.75	280
2406	read_25f8b685-e222-4b64-afea-4d1ac2ab7de1	2048	48128	267.5	281.75
2407	read_260974c3-9cde-42e1-84e8-ead34ffd11a4	2048	48128	307.5	314.25
2408	read_260a20e4-d55b-45fe-98d3-71f9d9e91a4f	2048	48128	287.75	283.5
2409	read_2633dce7-8545-4579-9dc0-d2826a6ce8da	2048	48128	317.25	327.75
2410	read_26443c25-5bab-4279-b4a9-ebc2d302ea2a	2048	48128	274.5	275
2411	read_264b5416-ca33-43df-ae30-afcd96d1e10a	2048	48128	247.375	257.25
2412	read_265a564e-e20b-44a3-952d-3fba7aeb759e	2048	48128	288	289.5
2413	read_266646c0-eaf5-42eb-b1e1-769b864f7c78	2048	48128	284	292.5
2414	read_267234a0-df0b-4906-b769-3efb5ccaa4ae	2048	48128	311.25	307.5
2415	read_267303f5-38f1-4d98-b2c8-fee641f397f7	2048	48128	302.5	314
2416	read_2679cd95-4560-4375-aec4-9e12ca056baf	2048	48128	286.5	277.75
2417	read_2684ac84-6c96-4151-b215-5f7d38263b25	2048	48128	255	271.5
2418	read_268c779a-a0c7-4693-acfd-865d6213cc17	2048	48128	211.5	227.75
2419	read_26901c88-c586-4c07-ad7d-919a9ff32eb6	2048	48128	316.5	314.5
2420	read_26a2a920-d898-483a-9f32-1e5ee09a3ce3	2048	48128	271	270.75
2421	read_26a66378-05aa-43b8-bfa5-0eba8c4bf763	2048	48128	304.25	315.75
2422	read_26a6ff30-9397-4722-bf59-94a0d877b160	2048	48128	244	256.5
2423	read_26ca3412-cf60-48d7-99f4-e2e5ecd12dbb	2048	48128	359	371.5
2424	read_2709a607-6c26-4cb4-ae6b-b1f63ec20443	2048	48128	242	253.75
2425	read_272e87ea-7e68-4f25-a9d2-cb63e2e60c1a	2048	48128	310	335.75
2426	read_273ce38e-d465-456d-9fcc-3f7a9e573908	2048	48128	281.25	277.5
2427	read_27909202-ea59-481b-9ae5-a2f091fc691e	2048	48128	286.25	284.75
2428	read_27aafbb9-9a75-4a71-9800-25b1c6f1a9d9	2048	48128	269	293.5
2429	read_27ae35c4-2c88-47bf-ba61-221b9413555c	2048	48128	269.25	269.5
2430	read_27c371f3-b329-41ba-81db-db7ada6347c8	2048	48128	301.5	321.75
2431	read_27d1eccf-30db-49c0-bf1b-166c08059218	2048	48128	266.5	280
2432	read_27da2688-800f-41cd-927b-6afc31ed226d	2048	48128	284	288.25
2433	read_27da72e7-6e0d-4447-bbb0-cdd626b82786	2048	48128	239.75	245.5
2434	read_27e50971-f285-4c1d-9b64-6beffeff212a	2048	48128	261.25	265
2435	read_27e828de-a1e3-4368-965c-7c02ce9bf08a	2048	48128	159.875	161.625
2436	read_283920fa-77f9-4148-957e-256048d54821	2048	48128	308.5	324.5
2437	read_2846248b-3f97-44dc-9f68-59877021454e	2048	48128	262.25	276.25
2438	read_284d1a13-34f3-45f1-88fc-91875cb06f04	2048	48128	263.25	262.75
2439	read_28528dbb-5c4e-49e2-b9ee-004c8ba36de6	2048	48128	273.75	270
2440	read_2861f6ec-30b2-4f35-be13-60af6de17cfc	2048	48128	251.625	269.5
2441	read_28770d94-c3fe-48a5-95e8-d559f86ebc02	2048	48128	271	265.25
2442	read_28d9db11-7834-4438-82fd-f6f69e70d374	2048	48128	253.75	241.125
2443	read_28f454df-287d-4ab4-a1d7-93de9c732cb5	2048	48128	258	261.5
2444	read_28fbf386-0758-45d2-bfe4-be33e6385251	2048	48128	300.75	288.75
2445	read_2909f2f7-298f-4334-b834-bef0b64a1a9f	2048	48128	346.75	335.75
2446	read_29247610-8c8c-4081-8d72-a46dee79d665	2048	48128	131.875	121.562
2447	read_293094e0-7043-49bf-bb71-3e59133af4eb	2048	48128	271.5	282.75
2448	read_29317464-5a99-42ed-b4a5-2ed519d972a6	2048	48128	264.25	277.75
2449	read_29489c6d-4910-4a4d-adfc-35ac2e5cae83	2048	48128	277.25	293.25
2450	read_294f5a5d-1a33-4998-9d59-f9d2db7cf635	2048	48128	273.5	283
2451	read_29509e44-c205-43c1-aced-fe96c2214ad1	2048	48128	275.75	273
2452	read_2969b9ee-71f5-40d3-b326-0ed4e70be7cd	2048	48128	306.75	307.75
2453	read_297c7f87-2083-4240-bef1-9dd2c6b3e5ee	2048	48128	303	287.5
2454	read_298c8357-4975-4a45-b403-d6c4d161fec5	2048	48128	319.5	322.25
2455	read_29a16e9c-ac23-44e8-8091-773fb8304d49	2048	48128	250.125	252.625
2456	read_29c35a6a-723a-48fc-ab5f-0fc248ca4c5f	2048	48128	271.75	297
2457	read_29e054e6-9128-44b7-bec6-793c6be76eb3	2048	48128	292.5	295.25
2458	read_29eb707f-18ce-4281-b036-a55de48be512	2048	48128	324.75	329.5
2459	read_2a13791e-5a0c-4304-ab3b-a51e9d15c061	2048	48128	277.75	287.25
2460	read_2a265bdd-7636-4428-bc47-b0c6dd4b0ee1	2048	48128	305	309.5
2461	read_2a2b4b7a-3785-427e-87c4-f7542283f24b	2048	48128	265	278.75
2462	read_2a6f72bc-ca51-4883-a04e-6c0b23687d78	2048	48128	278.5	291.25
2463	read_2a791757-d9e4-4eb8-83c4-adc7f0bda4e6	2048	48128	308	307.5
2464	read_2a9e1c84-1270-406d-b770-90a030450656	2048	48128	298.5	304.75
2465	read_2ab5af32-61d0-4c8c-999b-d3e43f48cc55	2048	48128	307	314
2466	read_2aca6cac-2a61-45e4-8f2f-463f3bf1c694	2048	48128	311.75	308
2467	read_2ad9cbc7-1f01-4209-b02f-62150badc221	2048	48128	262.25	252.5
2468	read_2ade018c-ff8c-4714-aea0-b0d79d7d7c8a	2048	48128	227.75	234
2469	read_2ae86c43-a65b-4745-8225-2a34e8c0bce5	2048	48128	271	277
2470	read_2af386c4-a900-4012-83ec-b0ed3a793d85	2048	48128	286.75	287
2471	read_2af9f481-bf27-4a17-92a6-16196ca684f1	2048	48128	276.5	279
2472	read_2b00bf88-b4df-4b51-af46-271e97f1a7b2	2048	48128	238.5	235.375
2473	read_2b170cde-63a3-4f8d-8e65-08d628f7ed84	2048	48128	274.75	277.25
2474	read_2b2c76c7-b444-4e56-92e3-29aacc09efcf	2048	48128	303	297.25
2475	read_2b4088a5-e905-4bc8-aeb7-d41a494c507b	2048	48128	271	278.75
2476	read_2b4115bd-f99a-4f19-9d4f-7a30d4c7086b	2048	48128	216.375	242.125
2477	read_2b5d5f41-1346-4914-84f7-911f654303eb	2048	48128	310	304.75
2478	read_2b76851d-07b4-4673-86a9-e7c887022340	2048	48128	308	315.75
2479	read_2ba0ff28-965d-4edb-9a41-b7278bc17e02	2048	48128	327.25	321.5
2480	read_2bcfcc2d-4bb3-4f07-ae9f-5d49d89f4351	2048	48128	312.75	321.5
2481	read_2c17116a-94e4-4376-a745-ec0a271470e4	2048	48128	300.25	305.25
2482	read_2c245f9e-0055-4e77-8db0-3d6129f609ff	2048	48128	287.25	297.25
2483	read_2c321408-3a3b-46ee-aacf-f5a08ea82c1c	2048	48128	255.875	268.25
2484	read_2c8588d9-dee0-4bc4-afa0-60ebd52b0972	2048	48128	273.75	279.25
2485	read_2c85ac15-faa2-4588-b4a3-43b03e84d8ad	2048	48128	307.5	314.75
2486	read_2c8e38aa-accf-422e-9eb7-47361e56d7d9	2048	48128	287	289.25
2487	read_2c91ec7e-ade6-4121-bc54-2dd80c05e78f	2048	48128	263.5	282.75
2488	read_2c958146-9eb3-465a-a33a-0d58a7c58508	2048	48128	286.25	293.75
2489	read_2c95d273-812f-486b-948d-60e9d510eb26	2048	48128	250.5	267
2490	read_2cbb8e95-512c-481b-9ea7-4916f05e5192	2048	48128	285	292
2491	read_2cc7f6eb-4cdb-477a-ab27-20c9a98ab283	2048	48128	263	270.25
2492	read_2cd71896-ac18-4399-b1eb-57ae4edd5e14	2048	48128	243.25	243.125
2493	read_2cd82f47-06c3-446d-9bb6-82599988f033	2048	48128	278	278.75
2494	read_2d048cb0-5f46-4baf-850f-7f425e507dd4	2048	48128	276.5	273.25
2495	read_2d0868f1-f97b-4629-a3cb-9383b039c720	2048	48128	290.5	291.75
2496	read_2d197231-948f-4f24-bb01-561461684e17	2048	48128	275.5	274.5
2497	read_2d23d86e-fcdd-4094-ae5d-eeb46e4d2e42	2048	48128	294.75	297.75
2498	read_2d3caa91-48df-45a2-87c9-507c243fde62	2048	48128	263.75	283
2499	read_2d4ab1e2-458b-4eed-9104-37df87ad502a	2048	48128	277	276.5
2500	read_2d4ff74a-f6f1-4757-b8ff-86fcc8a2d3c7	2048	48128	351.5	346.5
2501	read_2d84e35e-5495-4225-9ed1-a4b203388474	2048	48128	255.625	255.625
2502	read_2d85486a-759c-4328-8b63-100bcb75a97b	2048	48128	277.5	275.5
2503	read_2d878936-0961-4987-b0da-8dc44578cdd9	2048	48128	292.5	293
2504	read_2dacbba3-740e-4c60-ba1f-d4a0a2ed2b48	2048	48128	283.75	295
2505	read_2dcd8224-37bf-4bcb-abf2-42d916fd5d87	2048	48128	267.75	262.5
2506	read_2dea08d7-7768-4e66-93c3-ea4e2f458279	2048	48128	353.25	348.75
2507	read_2df38fc3-6647-4010-b19a-21ae7c1d1a60	2048	48128	302.75	327.25
2508	read_2df953ba-bd25-4d29-b7b2-8c00f91220db	2048	48128	248.375	259
2509	read_2e092e61-1229-46a5-a392-3ff86c0c8413	2048	48128	287	288.75
2510	read_2e0bc320-190f-4e11-99d2-6309ce77c16f	2048	48128	283.25	293
2511	read_2e0f1eca-6d68-4cf3-8ec0-a3066a9ac237	2048	48128	300.75	306.75
2512	read_2e20b515-e932-4581-b470-3249e2d63bec	2048	48128	297.25	304.5
2513	read_2e210bb7-933e-4604-9aba-e36b6992dcea	2048	48128	268.5	271
2514	read_2e260612-70f2-46e6-96d5-e062ad27fe84	2048	48128	310.5	313
2515	read_2e2a1ed5-9f14-443c-950a-6be56f0d1c4e	2048	48128	252	267.75
2516	read_2e4ace09-626c-4eab-87cc-9105823d1ef0	2048	48128	258.25	260.5
2517	read_2e52c634-5c33-441c-8545-441f0e139320	2048	48128	308	308.5
2518	read_2e52ed33-1116-4301-a465-a3dd40ae67ae	2048	48128	259.25	260.75
2519	read_2e8c9a21-281f-4ab1-b4b9-f2c9126576b1	2048	48128	282.75	292.5
2520	read_2eaf1a36-88e2-47de-939a-334f18518eb3	2048	48128	215.375	221.25
2521	read_2eb9e465-7440-434a-aa87-90d88e901cff	2048	48128	270	288
2522	read_2ec15da5-23ff-4a2a-9eee-b6601eb0ac72	2048	48128	281.75	282.25
2523	read_2ec72c69-711c-4118-8c11-48235118329a	2048	48128	297.5	306.5
2524	read_2ed5096c-edd8-4a0a-83b1-8b70cafae9f6	2048	48128	248.75	263
2525	read_2edd8487-56b6-4186-a41c-7e927933c1b5	2048	48128	263.25	274.75
2526	read_2ef5c6a0-bd0c-4f0b-8b48-65d30b99d431	2048	48128	202.5	221.625
2527	read_2ef6bbf2-9b3e-416c-8bbe-0a099077e86b	2048	48128	275.25	275.75
2528	read_2efbfde8-e011-4166-98fc-fd3d179a7783	2048	48128	311	303.5
2529	read_2f06f1e6-d417-4993-ab68-4d068b9842cd	2048	48128	250	268.25
2530	read_2f0af1f3-0a93-4031-842d-0ab397a14b36	2048	48128	278.75	289.25
2531	read_2f0bb083-50a4-4f3f-9cb0-ba639fee9c3d	2048	48128	309.25	310.75
2532	read_2f37abd9-e437-4400-a464-0f0b414aff79	2048	48128	238.875	214.625
2533	read_2f3cc192-b736-4261-a316-badf4e0c9c62	2048	48128	278.75	269.75
2534	read_2f3d1eee-35b7-4d9b-ade9-54e97f276062	2048	48128	270	274
2535	read_2f54383d-d75a-4024-84ef-1d9086e78e88	2048	48128	232.875	236.625
2536	read_2f65362b-3401-4dbb-b2de-f2180f9e5ac0	2048	48128	289.25	293.25
2537	read_2f77e58e-cc85-4796-b555-319771ea08ae	2048	48128	276	285.25
2538	read_2f9f594b-e788-41a4-b65c-3246f1bbdd8c	2048	48128	309.75	326.5
2539	read_2fad8b89-cf5b-459b-a0ad-179b8770224a	2048	48128	271.75	270.75
2540	read_2fb88929-1614-472e-b1d8-f767b79994cb	2048	48128	279	288.5
2541	read_2fce005c-0b15-47b1-8475-4e222459c9a0	2048	48128	273.75	277.25
2542	read_2ff28ce1-557b-43fb-a082-31729d476574	2048	48128	264.5	257.25
2543	read_300bbab4-9dca-4cca-b8ad-c7df7cdef505	2048	48128	273.75	264.5
2544	read_3014f053-297c-4ee9-84f9-4877d67c16aa	2048	48128	288.5	313
2545	read_3029fbe4-5a54-4abd-98db-b5ee91ad794d	2048	48128	285.25	292.25
2546	read_303d303d-c4f2-4a23-a7b7-e724d4775441	2048	48128	260.25	265.75
2547	read_3041917a-a088-4483-8050-7119ac8307a3	2048	48128	290.25	297.25
2548	read_304d88a5-8ed4-40a4-a62b-bdb4c8bcc597	2048	48128	281.5	292
2549	read_3067e98d-b24a-4316-a38a-7776106dabdd	2048	48128	265.25	268
2550	read_308fe1f4-0852-4686-b607-1f6386a39f71	2048	48128	283.75	299.25
2551	read_30a16d80-9607-4885-b1dd-2507d4303286	2048	48128	301.75	302
2552	read_30c8ea54-20f9-4b62-b3c2-e8e221a72e86	2048	48128	532	537
2553	read_30d1310b-4a4e-44ea-b128-211a8e999383	2048	48128	338.75	340.5
2554	read_30f98dba-838d-4394-a140-be3e8be84d36	2048	48128	293.5	283
2555	read_3100c4e3-b703-49e7-97db-344147cc4cef	2048	48128	259.25	267
2556	read_3100da5b-3b35-46fe-9ea1-3c867c813ed9	2048	48128	298	302.25
2557	read_313e2a74-4811-4f65-ae8b-5cfded425625	2048	48128	287.5	287
2558	read_31746ce4-c540-4295-ac3d-1e23face9d06	2048	48128	322.75	328.75
2559	read_3191807b-ad83-4020-bd49-ed708f6678e0	2048	48128	342	342.75
2560	read_31a7b6d5-34ee-4487-af41-23693065c6df	2048	48128	272.25	279
2561	read_31b8d4f4-7bd3-47c6-97b1-f7e1b6f014c5	2048	48128	270	273.5
2562	read_31c4f8a8-d3c9-47d0-9a02-1ebcafa7a45f	2048	48128	329.75	324
2563	read_31db9472-ae52-4d61-84b1-f3cefa38897b	2048	48128	254.75	260.75
2564	read_31de216a-4bf5-4760-86d6-5176d2f50c6c	2048	48128	298.25	300.25
2565	read_321b5108-cc84-4a7a-bc69-979caea59ae2	2048	48128	307.5	323.75
2566	read_321b8038-be3f-40fd-b2b1-53b48a23b1d7	2048	48128	314.5	317.75
2567	read_322d36df-00fb-46c0-947d-983466549018	2048	48128	259	267.25
2568	read_322f6950-56f2-48bd-ad04-677715e78610	2048	48128	309.5	311
2569	read_3232f1aa-b2b5-40ec-8b56-c91d02d53b2f	2048	48128	301.75	293.25
2570	read_3258cb31-0fdc-430b-bd54-e0176c306392	2048	48128	268.5	271
2571	read_3282e194-bc5b-4ad9-ab31-b907d2128a32	2048	48128	277	303
2572	read_32a95a9f-4f75-422c-8f7b-13f4a02d2026	2048	48128	255.625	263.25
2573	read_32b8546b-5775-4b3b-b7fd-9fcb62aae4c9	2048	48128	285	288
2574	read_32bbfe60-ca44-4103-90f1-b00aaac1b14c	2048	48128	239.625	255.25
2575	read_32c7d516-ed73-499d-8cb2-25aefe44ea3c	2048	48128	279.25	275.25
2576	read_32c7eb5a-e5b4-4453-bba9-059f93d892e2	2048	48128	280.25	284.25
2577	read_32cc46c7-4e7c-4c81-8c6c-2c3e3b531477	2048	48128	289.75	289.5
2578	read_32d134c1-3ba9-4f52-a395-b3a973636022	2048	48128	295.75	303.5
2579	read_32d26541-bfe8-4cd0-a5b6-9187da4eddc5	2048	48128	276.75	278
2580	read_32d2aac3-cb40-4e07-85ba-866f10de6e68	2048	48128	263.5	292
2581	read_32e4bb4e-85b1-4e6c-93f2-a8dffe3f4782	2048	48128	269.25	290.5
2582	read_32ef1882-98d8-457f-ad33-2a4a7b79ccfa	2048	48128	237.875	263.25
2583	read_32f371bf-6e84-4af3-99a6-80a144acc4d1	2048	48128	275.75	287.5
2584	read_32f83282-7f9b-4f9b-85ba-176ecee9deee	2048	48128	313.5	325.75
2585	read_32fafe85-500e-42fa-b32f-d43f717cb0eb	2048	48128	171.625	177.75
2586	read_33050042-6dc3-4896-a46e-769c837c635c	2048	48128	287	299.75
2587	read_330acf7b-3204-4553-8957-bed24dd4beb0	2048	48128	278.25	287.5
2588	read_33185120-c779-46ef-814a-1fef834a1f8e	2048	48128	274	284
2589	read_331948bf-bbf1-4886-afc4-d0980a1caf4b	2048	48128	271	259
2590	read_3345cb27-d849-409a-8978-4fd4021a6ea9	2048	48128	268	270.75
2591	read_335ab4d5-d49c-4d59-917e-c20f8796a4f2	2048	48128	281	282.25
2592	read_33793622-a4c3-420b-9325-a4906551b51e	2048	48128	278.25	274.25
2593	read_338eec1d-9788-4a2c-8682-fa83c496a9be	2048	48128	285.75	300.75
2594	read_3391f810-e473-4919-9151-7740cba5ff1b	2048	48128	289	289.75
2595	read_33939edb-57bc-462e-b32c-a406388dabe1	2048	48128	293.5	291
2596	read_33ca7a3b-479e-4627-8a39-1face946ea83	2048	48128	299.75	312.5
2597	read_33df929a-23dc-49f0-878b-e0a352a14840	2048	48128	287.25	295
2598	read_340a8246-2279-47c6-b51f-7e346855e3bd	2048	48128	270.75	266.25
2599	read_340cd972-ff71-4482-86ef-fdf95e5b71fc	2048	48128	257.5	282
2600	read_3427da3e-d1c8-47db-85ce-a73ac239e2f7	2048	48128	253.25	261.25
2601	read_342e5efd-5f5b-4e9c-a432-f42d9ce6de05	2048	48128	248.625	247.125
2602	read_343d3a61-5a4d-4b50-aae2-b6e6dac5b755	2048	48128	285.25	282
2603	read_343ffef1-336c-4fb9-8ffe-b47b66e82b5a	2048	48128	238.625	239.875
2604	read_345d1a1d-6db0-4299-b827-73aa7bc9f1dd	2048	48128	304.5	309.5
2605	read_3467538d-a6fd-44bd-b504-3a8dd37e6136	2048	48128	237	261.25
2606	read_3495d49e-6a64-4d3e-8e86-c0492ff36af8	2048	48128	276.25	285.75
2607	read_349ba0bf-22a5-4072-af5b-b7cb2a510c21	2048	48128	287.5	285.75
2608	read_34b0720a-17a8-4ce1-be6d-82d0b7f8c8c3	2048	48128	402.75	405.25
2609	read_34b31efb-ae1c-4afd-91a9-db45338c2eea	2048	48128	317.5	322.75
2610	read_34d36a87-ad43-4b06-ab02-0c20aa9a8260	2048	48128	257.75	262.5
2611	read_34e3ef83-d3e2-4153-b1aa-7d49b122f954	2048	48128	278.5	293.75
2612	read_34e43864-a15e-4c27-ac0f-49943bde2a0a	2048	48128	246.375	259
2613	read_34f0e423-3c8d-4b9b-a07d-cc61a336f5da	2048	48128	277.5	275.5
2614	read_34f4b7cd-ae82-4ea9-b597-340cf2d327cb	2048	48128	306.5	308.5
2615	read_35041f31-edd2-4f3b-8b70-f37d71e0c1bd	2048	48128	287.75	301.25
2616	read_351501ee-313a-4d85-9c39-02e0dedccade	2048	48128	293.75	302.75
2617	read_3524adb5-a5a8-4f2d-8db5-10fc4dd52c67	2048	48128	262.25	262.25
2618	read_35296579-2c8a-4a14-93e9-852120a03efc	2048	48128	314.25	315.75
2619	read_355046d6-3581-491a-bc15-a1d8fef684f4	2048	48128	277.5	291.25
2620	read_356f6328-dd08-4770-afaa-2582446fba8f	2048	48128	282.25	286.5
2621	read_357d9310-8003-4ef2-9ea4-c230df363890	2048	48128	253.875	259
2622	read_35a622d6-01cb-4d2b-8d45-70a98037bf04	2048	48128	263.25	265.5
2623	read_35b66ea8-5a26-41e5-b375-b91d9521c678	2048	48128	270	273.25
2624	read_35c14d35-53d5-4a7b-bbde-89a471f16556	2048	48128	258.75	276.75
2625	read_35c31f99-73aa-4ede-a825-7af925001e3a	2048	48128	198.625	212.125
2626	read_35c8a1f8-17f8-47fe-8d64-2a958b1116cb	2048	48128	298.5	295
2627	read_35f2219a-003d-4a3d-aa04-81c0eb0e7e16	2048	48128	316.5	308.75
2628	read_3607f3f7-c098-4cbc-88c4-49d231b0f58c	2048	48128	317.5	319.75
2629	read_362a5bbb-b349-4d0e-821f-b8b1e0249d33	2048	48128	330.5	334.5
2630	read_362cd421-efab-405f-a95a-bbdd7c9dcd7d	2048	48128	289	293
2631	read_363b51fc-b114-404c-a24e-7081073e85a2	2048	48128	266	279.75
2632	read_363b6aff-7806-4b61-849b-1e32f3f03410	2048	48128	250.875	255.875
2633	read_36604901-7637-44f5-bd59-8a2dc73f54de	2048	48128	283.25	294.25
2634	read_367ff43c-26dc-4c11-aed0-40921589263b	2048	48128	307.25	312
2635	read_369393b0-d12c-448f-b057-580d6a08a170	2048	48128	288.5	291.75
2636	read_36a83c61-f07e-480f-959f-9ea8da58928d	2048	48128	291.5	297.5
2637	read_36add149-7d45-41b7-bbcf-38035c9e3a22	2048	48128	264	261
2638	read_36d710c8-0627-416a-b957-56966289145c	2048	48128	319.25	330.75
2639	read_36ee80f5-aee9-403e-bbe9-50309a8bff1e	2048	48128	284.75	299
2640	read_36ef5087-e7c7-4dcf-94f3-79d088f14b1d	2048	48128	309.25	316.25
2641	read_36f94c5c-378b-4020-b14a-d5bd8deb3f92	2048	48128	267	270.75
2642	read_36f9b0cd-3310-49ff-b882-16238f8525a3	2048	48128	264	265
2643	read_370dac04-7114-44c1-985d-71bdf4cb6c74	2048	48128	296	305.5
2644	read_373a76ba-46e5-4072-95de-4baa5fcbe5bb	2048	48128	291.25	293.25
2645	read_375764ca-8197-44cc-9486-23e55dda084b	2048	48128	276.5	290
2646	read_3767b5ae-5049-441b-a446-8b678ec1c382	2048	48128	308.5	329.25
2647	read_3773ce57-a6a9-439b-996c-783ff2225303	2048	48128	286	288.75
2648	read_37746e43-7f02-40e9-b91a-2bb4610258bb	2048	48128	278.5	271.25
2649	read_37757d37-03e6-40c3-90fd-22323509d1b2	2048	48128	268.5	276.5
2650	read_378a4866-a22c-4637-8b53-5cd124c9ed73	2048	48128	261.75	263.25
2651	read_37b0fcc6-db4e-4674-bf7b-06085d851cf7	2048	48128	291	288.5
2652	read_37f2aadf-1ad2-4353-b1c5-8979a67b3a8c	2048	48128	259.5	286.75
2653	read_3800c99c-200b-4072-8bda-3079b1a06eec	2048	48128	274.5	283.25
2654	read_381470e2-4f43-47c0-b829-84ba3a7656eb	2048	48128	257.75	265.75
2655	read_381dc350-35a5-4179-a561-929642007a52	2048	48128	260.75	259.75
2656	read_384bcf20-22a1-4f73-97ea-b95f610bdba2	2048	48128	260.5	262
2657	read_38542262-8063-4c09-8c88-26fb3814cf5f	2048	48128	280.75	284.75
2658	read_385db509-524f-4b77-9976-c344c91e8f29	2048	48128	264.25	265
2659	read_38a7db62-3734-45fa-a8f5-852d45d2d3be	2048	48128	261.5	261
2660	read_38cad522-db03-4f93-adbd-f22ea0846dfb	2048	48128	291	290.5
2661	read_38cdf708-63cb-4729-87a0-2c3d725b132c	2048	48128	264.5	273.25
2662	read_38ce27f2-2330-4027-a361-ec62c69d9591	2048	48128	265.25	273.25
2663	read_38d15bed-4cc0-40fd-b30f-e03424830b2e	2048	48128	300.25	314.75
2664	read_38d1635d-fdb3-4cc6-958d-11139bd7493a	2048	48128	282	287
2665	read_38e32279-37fc-4754-b0e1-752267f86127	2048	48128	230.625	244.5
2666	read_38e7cc59-fdc7-4dda-85ec-2cff8114b72c	2048	48128	292.25	291.5
2667	read_39102790-0f93-4440-80de-2a429c8f4af7	2048	48128	311.75	319.25
2668	read_3910d64d-a0b5-4b99-822b-0276356e65b9	2048	48128	495.25	478.25
2669	read_3927bc29-4b4d-41db-92ae-ad4b1929785c	2048	48128	325	326.5
2670	read_395368c8-52bf-42e9-aab4-683e7d6d0d36	2048	48128	288.5	289.75
2671	read_39557767-ce89-45b7-9e2b-b33b292552f8	2048	48128	285.5	287
2672	read_395f164b-b19d-4fbb-b827-a3986173b2f6	2048	48128	270.25	274.25
2673	read_396a6e2a-fb8c-4c0c-90d8-92676c861f4b	2048	48128	280.25	288.5
2674	read_39872fa7-0678-4a83-9919-78d8d1354743	2048	48128	234.25	248.75
2675	read_398fb5a8-e78f-404c-8faa-8fff640ecc24	2048	48128	291	296
2676	read_39ca4b5f-69da-4208-8e17-06cd9d6a660f	2048	48128	275.75	277.75
2677	read_39ccc7aa-af3a-452f-be05-92f2b58c7eec	2048	48128	229.125	249.625
2678	read_39d1eabe-2f2f-43ca-b852-cf12cccb7c67	2048	48128	293.75	308.75
2679	read_39d3e918-c0bf-4a73-bdbf-a8fcaecaa163	2048	48128	281.5	287.5
2680	read_3a1312e0-a78e-4b92-9f83-bb502d95da11	2048	48128	365.75	360.25
2681	read_3a2634a3-6730-4aac-baf6-034e9fc711ea	2048	48128	298	320.75
2682	read_3a3ae439-901a-463d-87f0-638b7b53342b	2048	48128	258	271
2683	read_3a48ac9e-6e12-4cf8-a42d-8c0a729dd109	2048	48128	268	272.25
2684	read_3a595744-d053-459b-abf9-a8874abb533f	2048	48128	259.75	276.25
2685	read_3a71926e-91cb-4a16-a398-e192e758047a	2048	48128	285.5	295.75
2686	read_3a849f00-fdbe-4285-bfc9-2ba1cc8ad380	2048	48128	306.25	315.75
2687	read_3a910a6c-21c9-4375-82fb-b1ea5ef7d514	2048	48128	277.75	287
2688	read_3aabddf3-f988-4bf4-81c5-da5a81a6c6de	2048	48128	276.25	287
2689	read_3ab11252-cb1b-40bd-b6d2-ecfae2000fae	2048	48128	311.25	317.75
2690	read_3ac94d24-58bf-466c-888f-005342ec6770	2048	48128	277.5	275.75
2691	read_3adeffa7-1315-4a57-b84c-169525d7107d	2048	48128	285.25	294.5
2692	read_3ae1449e-4304-48da-a21d-1f917a78ecf5	2048	48128	262	287.75
2693	read_3b057e6e-9d51-4197-bf22-1062e8b5d44e	2048	48128	274.25	272.25
2694	read_3b1795d2-a3d0-4e11-91a0-160ea9292d43	2048	48128	291.25	296.5
2695	read_3b18393a-795b-4f39-a68a-fd4a230582a2	2048	48128	313.75	309.5
2696	read_3b20c733-6885-41b4-bc7c-8f1100ddc6a0	2048	48128	263	259
2697	read_3b42b792-6a75-4910-98b0-8ae65d4b3cfb	2048	48128	297.75	306.25
2698	read_3b495a72-ce88-4e53-a368-57e947c4fc31	2048	48128	287	295.75
2699	read_3b5064e4-4b95-4fcb-93de-a0c0d93c1c62	2048	48128	223.5	229.125
2700	read_3b65c01c-e389-442e-8557-8d8dfe513329	2048	48128	270.5	269.75
2701	read_3b85d880-bbd3-4cdf-98d1-65fa94038e63	2048	48128	260	271.5
2702	read_3b8d9b05-0e9d-42af-b44e-336a34626eaa	2048	48128	291	307
2703	read_3b92b373-b068-4e60-8002-01bcd3478d6b	2048	48128	276.5	302
2704	read_3bcdbb2c-21e9-4407-80af-866fe8c3ec9c	2048	48128	269	269.5
2705	read_3bdaf089-08fb-4657-b737-3fb161d8502c	2048	48128	286	298.25
2706	read_3bee5d33-56bf-4bf8-8f70-3b0ae7d89866	2048	48128	225.5	236.625
2707	read_3c0d62df-8e09-4e4f-bb97-929cc44c7384	2048	48128	253.875	272.25
